Note: You are using GPU for training
  9375    14      4751     6/365         2% 0.038848      55.2083
  9397    14      4761    16/365         4% 0.020287      54.6875
  9409    14      4771    26/365         7% 0.007247      56.0096
  9432    14      4781    36/365        10% 0.003189      61.4583
  9443    14      4791    46/365        13% 0.004480      61.8207
  9457    14      4801    56/365        15% 0.034833      61.0491
  9474    14      4811    66/365        18% 0.002172      61.4583
  9484    14      4821    76/365        21% 0.012731      62.3355
  9492    14      4831    86/365        24% 0.047825      63.0814
  9499    14      4841    96/365        26% 0.020132      64.0625
  9508    14      4851   106/365        29% 0.018213      64.6816
  9527    14      4861   116/365        32% 0.016300      65.1401
  9545    14      4871   126/365        35% 0.023348      65.2282
  9571    14      4881   136/365        37% 0.001128      64.3382
  9584    14      4891   146/365        40% 0.024763      64.7688
  9595    14      4901   156/365        43% 0.018718      64.6234
  9610    14      4911   166/365        45% 0.019984      64.2696
  9622    14      4921   176/365        48% 0.023420      64.5241
  9635    14      4931   186/365        51% 0.023621      64.5833
  9647    14      4941   196/365        54% 0.030515      64.5089
  9658    14      4951   206/365        56% 0.019651      64.3507
  9682    14      4961   216/365        59% 0.025427      63.6574
  9691    14      4971   226/365        62% 0.032917      64.1316
  9719    14      4981   236/365        65% 0.032996      63.5328
  9731    14      4991   246/365        67% 0.032020      63.4909
  9744    14      5001   256/365        70% 0.000947      64.0137
  9757    14      5011   266/365        73% 0.026491      64.0038
  9769    14      5021   276/365        76% 0.020914      64.0851
  9779    14      5031   286/365        78% 0.000014      64.4012
  9793    14      5041   296/365        81% 0.012067      64.2314
  9813    14      5051   306/365        84% 0.006363      64.2843
  9826    14      5061   316/365        87% 0.084254      64.1880
  9838    14      5071   326/365        89% 0.012768      64.2898
  9856    14      5081   336/365        92% 0.039726      64.0873
  9873    14      5091   346/365        95% 0.005894      64.0594
  9883    14      5101   356/365        98% 0.028466      64.2266

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 10075    14      5110    14/30     0.7277   0.9472   0.7062       0.8091       1.7178

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 10084    15      5111     1/365         0% 0.045790      75.0000
 10099    15      5121    11/365         3% 0.016695      68.7500
 10114    15      5131    21/365         6% 0.004195      62.2024
 10138    15      5141    31/365         8% 0.069674      62.7016
 10152    15      5151    41/365        11% 0.039306      65.8537
 10172    15      5161    51/365        14% 0.001165      63.4804
 10185    15      5171    61/365        17% 0.047285      64.5492
 10194    15      5181    71/365        19% 0.000329      66.4613
 10205    15      5191    81/365        22% 0.029769      66.0494
 10220    15      5201    91/365        25% 0.033194      64.9038
 10229    15      5211   101/365        28% 0.025546      64.4802
 10238    15      5221   111/365        30% 0.039412      64.6396
 10248    15      5231   121/365        33% 0.028519      65.3409
 10264    15      5241   131/365        36% 0.014118      64.3607
 10282    15      5251   141/365        39% 0.033907      63.6082
 10290    15      5261   151/365        41% 0.023737      64.0315
 10317    15      5271   161/365        44% 0.039124      63.2376
 10333    15      5281   171/365        47% 0.050800      63.7061
 10341    15      5291   181/365        50% 0.017427      64.1229
 10361    15      5301   191/365        52% 0.042382      63.6780
 10378    15      5311   201/365        55% 0.047732      63.4950
 10386    15      5321   211/365        58% 0.016074      63.6552
 10415    15      5331   221/365        61% 0.004349      63.5181
 10423    15      5341   231/365        63% 0.014672      63.6905
 10436    15      5351   241/365        66% 0.010706      63.5373
 10450    15      5361   251/365        69% 0.003847      63.8695
 10469    15      5371   261/365        72% 0.012870      63.6015
 10478    15      5381   271/365        74% 0.004170      64.0452
 10491    15      5391   281/365        77% 0.049931      63.9902
 10510    15      5401   291/365        80% 0.056084      63.6168
 10530    15      5411   301/365        82% 0.053778      63.3721
 10542    15      5421   311/365        85% 0.000433      63.6053
 10568    15      5431   321/365        88% 0.029119      63.3956
 10580    15      5441   331/365        91% 0.013637      63.5385
 10593    15      5451   341/365        93% 0.021278      63.2515
 10607    15      5461   351/365        96% 0.043561      63.0698
 10626    15      5471   361/365        99% 0.044403      62.8839

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 10796    15      5475    15/30     0.7252   0.9397   0.7041       0.8050       1.7425

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 10804    16      5481     6/365         2% 0.050072      61.4583
 10814    16      5491    16/365         4% 0.002215      69.1406
 10823    16      5501    26/365         7% 0.013978      70.6731
 10836    16      5511    36/365        10% 0.016348      67.0139
 10847    16      5521    46/365        13% 0.038176      66.9837
 10860    16      5531    56/365        15% 0.036537      66.1830
 10871    16      5541    66/365        18% 0.067587      66.1932
 10900    16      5551    76/365        21% 0.028120      64.3914
 10918    16      5561    86/365        24% 0.008760      64.3169
 10932    16      5571    96/365        26% 0.032136      65.4948
 10950    16      5581   106/365        29% 0.000038      64.5637
 10965    16      5591   116/365        32% 0.025465      64.5474
 10978    16      5601   126/365        35% 0.021057      65.1786
 10994    16      5611   136/365        37% 0.001530      64.8897
 11003    16      5621   146/365        40% 0.006793      65.1969
 11020    16      5631   156/365        43% 0.049746      64.7436
 11038    16      5641   166/365        45% 0.081053      64.6084
 11063    16      5651   176/365        48% 0.001381      64.8082
 11075    16      5661   186/365        51% 0.023241      64.9194
 11091    16      5671   196/365        54% 0.047852      64.9872
 11102    16      5681   206/365        56% 0.016032      65.2002
 11111    16      5691   216/365        59% 0.048121      65.5961
 11134    16      5701   226/365        62% 0.034993      65.1272
 11146    16      5711   236/365        65% 0.051061      64.9100
 11169    16      5721   246/365        67% 0.049194      64.3293
 11182    16      5731   256/365        70% 0.038793      64.2822
 11189    16      5741   266/365        73% 0.029466      64.6617
 11214    16      5751   276/365        76% 0.021259      64.2663
 11224    16      5761   286/365        78% 0.009402      64.5979
 11238    16      5771   296/365        81% 0.006951      64.3159
 11254    16      5781   306/365        84% 0.021261      64.3178
 11267    16      5791   316/365        87% 0.031272      64.0625
 11281    16      5801   326/365        89% 0.030308      64.0529
 11297    16      5811   336/365        92% 0.000092      64.1741
 11307    16      5821   346/365        95% 0.027756      64.1618
 11330    16      5831   356/365        98% 0.087593      64.1563

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 11508    16      5840    16/30     0.7262   0.9444   0.7045       0.8070       1.7006

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 11514    17      5841     1/365         0% 0.061803      56.2500
 11529    17      5851    11/365         3% 0.059123      67.0455
 11541    17      5861    21/365         6% 0.000115      67.2619
 11562    17      5871    31/365         8% 0.027232      64.7177
 11579    17      5881    41/365        11% 0.003583      63.8720
 11589    17      5891    51/365        14% 0.035720      64.5833
 11603    17      5901    61/365        17% 0.009181      64.7541
 11619    17      5911    71/365        19% 0.024188      64.8768
 11631    17      5921    81/365        22% 0.052086      64.2747
 11648    17      5931    91/365        25% 0.007056      63.2555
 11659    17      5941   101/365        28% 0.025599      62.9332
 11678    17      5951   111/365        30% 0.004745      64.0203
 11701    17      5961   121/365        33% 0.013871      63.5331
 11720    17      5971   131/365        36% 0.024215      63.0725
 11736    17      5981   141/365        39% 0.021409      62.7660
 11752    17      5991   151/365        41% 0.034824      63.1623
 11769    17      6001   161/365        44% 0.010343      62.9270
 11779    17      6011   171/365        47% 0.005753      63.7427
 11794    17      6021   181/365        50% 0.021264      62.9489
 11803    17      6031   191/365        52% 0.031926      63.4817
 11817    17      6041   201/365        55% 0.069251      63.5883
 11830    17      6051   211/365        58% 0.053787      63.3886
 11846    17      6061   221/365        61% 0.071762      63.4898
 11854    17      6071   231/365        63% 0.042920      63.3658
 11866    17      6081   241/365        66% 0.030993      63.2521
 11876    17      6091   251/365        69% 0.004180      63.5707
 11887    17      6101   261/365        72% 0.000267      63.9368
 11907    17      6111   271/365        74% 0.011174      63.8607
 11922    17      6121   281/365        77% 0.040775      63.9012
 11944    17      6131   291/365        80% 0.013627      64.1108
 11957    17      6141   301/365        82% 0.010812      63.8081
 11979    17      6151   311/365        85% 0.045676      63.7115
 11990    17      6161   321/365        88% 0.007065      63.6931
 12004    17      6171   331/365        91% 0.058762      63.7138
 12017    17      6181   341/365        93% 0.019190      63.7700
 12026    17      6191   351/365        96% 0.000028      63.9836
 12038    17      6201   361/365        99% 0.038683      64.0292

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 12222    17      6205    17/30     0.7349   0.9368   0.7200       0.8142       1.7119

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 12236    18      6211     6/365         2% 0.024507      57.2917
 12264    18      6221    16/365         4% 0.003886      60.9375
 12286    18      6231    26/365         7% 0.081131      61.0577
 12298    18      6241    36/365        10% 0.016120      61.8056
 12309    18      6251    46/365        13% 0.085993      62.3641
 12320    18      6261    56/365        15% 0.024241      64.1741
 12330    18      6271    66/365        18% 0.013888      64.3939
 12351    18      6281    76/365        21% 0.074892      62.4178
 12367    18      6291    86/365        24% 0.024693      62.2820
 12379    18      6301    96/365        26% 0.041200      62.1094
 12390    18      6311   106/365        29% 0.021124      62.5000
 12415    18      6321   116/365        32% 0.018605      62.1228
 12428    18      6331   126/365        35% 0.019816      62.5496
 12437    18      6341   136/365        37% 0.016683      63.3732
 12453    18      6351   146/365        40% 0.009839      63.2705
 12468    18      6361   156/365        43% 0.013513      63.0609
 12478    18      6371   166/365        45% 0.045270      63.4036
 12495    18      6381   176/365        48% 0.077408      63.5653
 12510    18      6391   186/365        51% 0.063831      63.5417
 12522    18      6401   196/365        54% 0.001309      64.0306
 12538    18      6411   206/365        56% 0.042583      64.0777
 12548    18      6421   216/365        59% 0.011872      64.0625
 12568    18      6431   226/365        62% 0.026461      63.9381
 12581    18      6441   236/365        65% 0.011366      63.8506
 12595    18      6451   246/365        67% 0.044346      63.6433
 12605    18      6461   256/365        70% 0.008040      63.8184
 12617    18      6471   266/365        73% 0.008024      63.8863
 12639    18      6481   276/365        76% 0.027950      63.7002
 12650    18      6491   286/365        78% 0.019550      63.8330
 12671    18      6501   296/365        81% 0.055228      63.6191
 12681    18      6511   306/365        84% 0.011658      63.7255
 12695    18      6521   316/365        87% 0.022809      63.8252
 12706    18      6531   326/365        89% 0.028119      63.7270
 12718    18      6541   336/365        92% 0.024631      63.7277
 12741    18      6551   346/365        95% 0.052855      63.8602
 12760    18      6561   356/365        98% 0.095198      63.9803

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 12942    18      6570    18/30     0.7324   0.9286   0.7242       0.8137       1.6899

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 12944    19      6571     1/365         0% 0.031721      43.7500
 12956    19      6581    11/365         3% 0.031718      68.7500
 12969    19      6591    21/365         6% 0.043640      70.2381
 12980    19      6601    31/365         8% 0.023078      66.5323
 13006    19      6611    41/365        11% 0.050524      64.7866
 13034    19      6621    51/365        14% 0.072633      62.9902
 13041    19      6631    61/365        17% 0.000156      66.3934
 13051    19      6641    71/365        19% 0.025357      66.8134
 13063    19      6651    81/365        22% 0.052194      65.6636
 13079    19      6661    91/365        25% 0.021851      65.4533
 13094    19      6671   101/365        28% 0.033796      64.7896
 13111    19      6681   111/365        30% 0.026123      64.5833
 13124    19      6691   121/365        33% 0.023577      64.3595
 13136    19      6701   131/365        36% 0.054814      65.4103
 13146    19      6711   141/365        39% 0.041120      65.7801
 13157    19      6721   151/365        41% 0.000886      65.8940
 13170    19      6731   161/365        44% 0.027882      65.6056
 13186    19      6741   171/365        47% 0.013354      65.6433
 13205    19      6751   181/365        50% 0.019082      64.9171
 13212    19      6761   191/365        52% 0.005698      65.5432
 13234    19      6771   201/365        55% 0.052962      64.8943
 13247    19      6781   211/365        58% 0.016568      64.9585
 13257    19      6791   221/365        61% 0.030609      65.3563
 13284    19      6801   231/365        63% 0.032381      65.2597
 13299    19      6811   241/365        66% 0.051440      65.4305
 13320    19      6821   251/365        69% 0.001250      65.4382
 13332    19      6831   261/365        72% 0.039195      65.4933
 13348    19      6841   271/365        74% 0.038926      65.3598
 13360    19      6851   281/365        77% 0.000010      65.6361
 13377    19      6861   291/365        80% 0.040155      65.4210
 13390    19      6871   301/365        82% 0.021386      65.3447
 13402    19      6881   311/365        85% 0.001128      65.5145
 13423    19      6891   321/365        88% 0.022731      65.4984
 13439    19      6901   331/365        91% 0.000096      65.5211
 13457    19      6911   341/365        93% 0.014866      65.3226
 13467    19      6921   351/365        96% 0.048501      65.2956
 13484    19      6931   361/365        99% 0.043381      65.1744

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 13656    19      6935    19/30     0.7339   0.9333   0.7208       0.8134       1.6871

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 13663    20      6941     6/365         2% 0.043105      79.1667
 13690    20      6951    16/365         4% 0.021558      67.1875
 13702    20      6961    26/365         7% 0.001169      68.0288
 13716    20      6971    36/365        10% 0.031421      65.4514
 13725    20      6981    46/365        13% 0.045030      66.9837
 13737    20      6991    56/365        15% 0.041643      66.8527
 13753    20      7001    66/365        18% 0.005383      64.8674
 13773    20      7011    76/365        21% 0.068945      65.2138
 13787    20      7021    86/365        24% 0.007777      64.8983
 13801    20      7031    96/365        26% 0.003030      65.5599
 13813    20      7041   106/365        29% 0.023562      65.8019
 13835    20      7051   116/365        32% 0.010805      65.3017
 13853    20      7061   126/365        35% 0.019228      65.1786
 13866    20      7071   136/365        37% 0.037747      65.0735
 13880    20      7081   146/365        40% 0.035605      64.7260
 13899    20      7091   156/365        43% 0.048837      64.3830
 13914    20      7101   166/365        45% 0.013212      64.5708
 13922    20      7111   176/365        48% 0.043456      65.4119
 13939    20      7121   186/365        51% 0.051385      65.2554
 13955    20      7131   196/365        54% 0.048802      65.0191
 13963    20      7141   206/365        56% 0.000883      65.6250
 13973    20      7151   216/365        59% 0.010741      65.6539
 13991    20      7161   226/365        62% 0.006227      65.7356
 14006    20      7171   236/365        65% 0.004101      65.7309
 14022    20      7181   246/365        67% 0.028743      65.2947
 14037    20      7191   256/365        70% 0.052620      65.0879
 14048    20      7201   266/365        73% 0.010600      65.0141
 14066    20      7211   276/365        76% 0.003969      64.9909
 14081    20      7221   286/365        78% 0.028675      64.8164
 14100    20      7231   296/365        81% 0.002916      64.8226
 14111    20      7241   306/365        84% 0.038662      64.7876
 14134    20      7251   316/365        87% 0.051307      64.6639
 14153    20      7261   326/365        89% 0.014910      64.6934
 14166    20      7271   336/365        92% 0.028347      64.8145
 14175    20      7281   346/365        95% 0.037344      65.1458
 14190    20      7291   356/365        98% 0.029448      65.2472

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 14369    20      7300    20/30     0.7401   0.9446   0.7275       0.8219       1.6298

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 14377    21      7301     1/365         0% 0.027704      37.5000
 14403    21      7311    11/365         3% 0.026142      60.2273
 14413    21      7321    21/365         6% 0.022719      64.5833
 14426    21      7331    31/365         8% 0.033915      64.1129
 14451    21      7341    41/365        11% 0.044585      62.6524
 14458    21      7351    51/365        14% 0.030127      64.5833
 14468    21      7361    61/365        17% 0.023148      65.7787
 14488    21      7371    71/365        19% 0.044538      64.5246
 14498    21      7381    81/365        22% 0.006440      65.5864
 14512    21      7391    91/365        25% 0.043421      65.3846
 14523    21      7401   101/365        28% 0.076818      66.0272
 14543    21      7411   111/365        30% 0.020372      65.4842
 14557    21      7421   121/365        33% 0.123617      65.4959
 14578    21      7431   131/365        36% 0.054551      65.0286
 14588    21      7441   141/365        39% 0.024887      65.2039
 14598    21      7451   151/365        41% 0.036669      65.1904
 14609    21      7461   161/365        44% 0.011798      65.7220
 14623    21      7471   171/365        47% 0.024111      65.3874
 14639    21      7481   181/365        50% 0.066194      65.0552
 14661    21      7491   191/365        52% 0.025824      64.4961
 14674    21      7501   201/365        55% 0.015569      64.5211
 14686    21      7511   211/365        58% 0.010403      64.7512
 14699    21      7521   221/365        61% 0.023290      65.0170
 14714    21      7531   231/365        63% 0.005932      65.2597
 14728    21      7541   241/365        66% 0.056080      64.7303
 14739    21      7551   251/365        69% 0.045490      64.9651
 14754    21      7561   261/365        72% 0.032857      65.1820
 14777    21      7571   271/365        74% 0.020726      65.0138
 14790    21      7581   281/365        77% 0.017146      64.9021
 14808    21      7591   291/365        80% 0.022729      64.9485
 14821    21      7601   301/365        82% 0.004946      64.8879
 14840    21      7611   311/365        85% 0.023878      64.8801
 14859    21      7621   321/365        88% 0.015100      64.7277
 14867    21      7631   331/365        91% 0.012254      64.9442
 14888    21      7641   341/365        93% 0.005940      64.8172
 14901    21      7651   351/365        96% 0.009992      64.7332
 14911    21      7661   361/365        99% 0.000831      64.9662

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 15090    21      7665    21/30     0.7365   0.9363   0.7200       0.8140       1.7259

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 15103    22      7671     6/365         2% 0.005666      63.5417
 15121    22      7681    16/365         4% 0.002115      60.9375
 15132    22      7691    26/365         7% 0.009213      62.5000
 15141    22      7701    36/365        10% 0.031911      65.7986
 15168    22      7711    46/365        13% 0.068876      64.1304
 15182    22      7721    56/365        15% 0.035330      64.3973
 15192    22      7731    66/365        18% 0.014276      64.3939
 15209    22      7741    76/365        21% 0.009497      64.5559
 15222    22      7751    86/365        24% 0.000922      64.6076
 15229    22      7761    96/365        26% 0.011115      65.8203
 15242    22      7771   106/365        29% 0.061149      64.9764
 15257    22      7781   116/365        32% 0.046049      64.1703
 15264    22      7791   126/365        35% 0.013226      65.2282
 15279    22      7801   136/365        37% 0.038700      64.7978
 15287    22      7811   146/365        40% 0.010854      64.7260
 15299    22      7821   156/365        43% 0.061059      64.5833
 15310    22      7831   166/365        45% 0.005987      64.7967
 15331    22      7841   176/365        48% 0.013965      65.1634
 15353    22      7851   186/365        51% 0.035180      64.9530
 15367    22      7861   196/365        54% 0.015422      65.1786
 15383    22      7871   206/365        56% 0.022809      65.0485
 15397    22      7881   216/365        59% 0.000096      65.3067
 15409    22      7891   226/365        62% 0.027723      65.0719
 15436    22      7901   236/365        65% 0.000925      65.1218
 15448    22      7911   246/365        67% 0.033578      65.1931
 15466    22      7921   256/365        70% 0.023929      65.3564
 15483    22      7931   266/365        73% 0.031718      65.4605
 15500    22      7941   276/365        76% 0.010215      65.5118
 15510    22      7951   286/365        78% 0.028216      65.5813
 15529    22      7961   296/365        81% 0.034290      65.3505
 15543    22      7971   306/365        84% 0.091172      65.5433
 15565    22      7981   316/365        87% 0.044736      65.4769
 15581    22      7991   326/365        89% 0.050189      65.5007
 15599    22      8001   336/365        92% 0.051452      65.3925
 15618    22      8011   346/365        95% 0.024144      65.3630
 15625    22      8021   356/365        98% 0.017733      65.6343

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 15804    22      8030    22/30     0.7504   0.9309   0.7392       0.8241       1.6343

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 15812    23      8031     1/365         0% 0.002063      93.7500
 15821    23      8041    11/365         3% 0.018366      76.7045
 15837    23      8051    21/365         6% 0.021928      68.4524
 15846    23      8061    31/365         8% 0.001317      71.5726
 15864    23      8071    41/365        11% 0.041704      68.4451
 15873    23      8081    51/365        14% 0.002522      68.5049
 15898    23      8091    61/365        17% 0.005452      69.1598
 15915    23      8101    71/365        19% 0.042013      67.6056
 15925    23      8111    81/365        22% 0.039050      67.2840
 15942    23      8121    91/365        25% 0.033688      66.8956
 15964    23      8131   101/365        28% 0.036190      67.1411
 15975    23      8141   111/365        30% 0.057084      67.7365
 15986    23      8151   121/365        33% 0.029958      67.0455
 15998    23      8161   131/365        36% 0.004936      68.0821
 16014    23      8171   141/365        39% 0.052431      67.9965
 16027    23      8181   151/365        41% 0.010543      67.5911
 16044    23      8191   161/365        44% 0.033459      67.6242
 16073    23      8201   171/365        47% 0.000509      67.2515
 16087    23      8211   181/365        50% 0.060109      66.7818
 16095    23      8221   191/365        52% 0.032460      66.8521
 16105    23      8231   201/365        55% 0.021708      67.2886
 16117    23      8241   211/365        58% 0.009521      67.4763
 16128    23      8251   221/365        61% 0.044225      67.6471
 16155    23      8261   231/365        63% 0.054402      67.4242
 16168    23      8271   241/365        66% 0.050482      67.3496
 16184    23      8281   251/365        69% 0.027672      67.2560
 16200    23      8291   261/365        72% 0.024950      67.4330
 16216    23      8301   271/365        74% 0.077256      67.1587
 16236    23      8311   281/365        77% 0.000034      66.9706
 16249    23      8321   291/365        80% 0.027754      66.9029
 16259    23      8331   301/365        82% 0.026471      66.9020
 16272    23      8341   311/365        85% 0.000311      66.9212
 16291    23      8351   321/365        88% 0.058246      66.6083
 16308    23      8361   331/365        91% 0.015403      66.7613
 16323    23      8371   341/365        93% 0.025316      66.8749
 16337    23      8381   351/365        96% 0.013536      66.6964
 16354    23      8391   361/365        99% 0.014189      66.7708

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 16523    23      8395    23/30     0.7488   0.9230   0.7430       0.8233       1.5834

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 16528    24      8401     6/365         2% 0.004144      71.8750
 16549    24      8411    16/365         4% 0.059214      63.6719
 16562    24      8421    26/365         7% 0.043359      64.6635
 16573    24      8431    36/365        10% 0.034655      64.2361
 16584    24      8441    46/365        13% 0.038313      64.1304
 16598    24      8451    56/365        15% 0.009476      65.6250
 16617    24      8461    66/365        18% 0.043634      64.7727
 16630    24      8471    76/365        21% 0.031446      64.8026
 16648    24      8481    86/365        24% 0.018962      64.6076
 16669    24      8491    96/365        26% 0.014132      64.7135
 16678    24      8501   106/365        29% 0.043556      65.1533
 16697    24      8511   116/365        32% 0.008932      64.9246
 16716    24      8521   126/365        35% 0.008958      64.6825
 16729    24      8531   136/365        37% 0.053578      64.9816
 16755    24      8541   146/365        40% 0.060062      64.8116
 16766    24      8551   156/365        43% 0.011755      65.0641
 16782    24      8561   166/365        45% 0.071367      65.2861
 16794    24      8571   176/365        48% 0.005108      65.6250
 16807    24      8581   186/365        51% 0.005781      65.1546
 16820    24      8591   196/365        54% 0.002850      64.9235
 16832    24      8601   206/365        56% 0.001905      65.2913
 16839    24      8611   216/365        59% 0.008443      65.5671
 16854    24      8621   226/365        62% 0.039136      65.4591
 16865    24      8631   236/365        65% 0.026715      65.5985
 16876    24      8641   246/365        67% 0.000041      65.8791
 16892    24      8651   256/365        70% 0.000231      65.8691
 16912    24      8661   266/365        73% 0.028681      65.7425
 16919    24      8671   276/365        76% 0.010472      66.1911
 16942    24      8681   286/365        78% 0.030254      65.9965
 16963    24      8691   296/365        81% 0.025377      66.1106
 16976    24      8701   306/365        84% 0.016849      66.2173
 17001    24      8711   316/365        87% 0.031087      65.8623
 17011    24      8721   326/365        89% 0.010622      66.0276
 17018    24      8731   336/365        92% 0.005872      66.3690
 17037    24      8741   346/365        95% 0.009031      66.4379
 17053    24      8751   356/365        98% 0.001432      66.6549

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 17235    24      8760    24/30     0.7396   0.9348   0.7262       0.8174       1.6087

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 17236    25      8761     1/365         0% 0.056679      50.0000
 17256    25      8771    11/365         3% 0.052459      58.5227
 17271    25      8781    21/365         6% 0.031038      61.0119
 17299    25      8791    31/365         8% 0.067331      60.0806
 17312    25      8801    41/365        11% 0.011520      62.8049
 17323    25      8811    51/365        14% 0.060854      65.5637
 17335    25      8821    61/365        17% 0.028226      66.2910
 17353    25      8831    71/365        19% 0.000066      66.0211
 17362    25      8841    81/365        22% 0.014573      67.2840
 17375    25      8851    91/365        25% 0.029423      67.5824
 17387    25      8861   101/365        28% 0.020862      66.6460
 17398    25      8871   111/365        30% 0.019442      67.1734
 17410    25      8881   121/365        33% 0.036097      67.5103
 17426    25      8891   131/365        36% 0.004419      67.1279
 17444    25      8901   141/365        39% 0.038555      66.4894
 17459    25      8911   151/365        41% 0.008538      67.0116
 17470    25      8921   161/365        44% 0.043023      67.0031
 17479    25      8931   171/365        47% 0.030304      67.3611
 17491    25      8941   181/365        50% 0.035757      67.2307
 17515    25      8951   191/365        52% 0.014698      66.6230
 17531    25      8961   201/365        55% 0.028974      66.6356
 17551    25      8971   211/365        58% 0.072968      66.7654
 17565    25      8981   221/365        61% 0.026466      66.4876
 17579    25      8991   231/365        63% 0.034291      66.3961
 17588    25      9001   241/365        66% 0.016118      66.4678
 17602    25      9011   251/365        69% 0.006154      66.5090
 17616    25      9021   261/365        72% 0.018106      66.5948
 17630    25      9031   271/365        74% 0.047433      66.3976
 17640    25      9041   281/365        77% 0.012578      66.8817
 17650    25      9051   291/365        80% 0.022476      67.1821
 17676    25      9061   301/365        82% 0.031312      67.0681
 17690    25      9071   311/365        85% 0.003743      67.1423
 17704    25      9081   321/365        88% 0.069038      67.0171
 17717    25      9091   331/365        91% 0.008936      66.8051
 17735    25      9101   341/365        93% 0.022141      66.7522
 17763    25      9111   351/365        96% 0.000567      66.5536
 17771    25      9121   361/365        99% 0.008545      66.6493

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 17947    25      9125    25/30     0.7514   0.9275   0.7497       0.8292       1.5615

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
 17960    26      9131     6/365         2% 0.016247      69.7917
 17967    26      9141    16/365         4% 0.000122      71.8750
 17985    26      9151    26/365         7% 0.054479      67.5481
 18007    26      9161    36/365        10% 0.039859      64.5833
 18018    26      9171    46/365        13% 0.006639      65.6250
 18041    26      9181    56/365        15% 0.008469      65.2902
 18063    26      9191    66/365        18% 0.050600      63.9205
 18074    26      9201    76/365        21% 0.021510      64.8849
 18091    26      9211    86/365        24% 0.016072      64.8983
 18101    26      9221    96/365        26% 0.009346      64.9089
 18117    26      9231   106/365        29% 0.038695      65.3302
 18131    26      9241   116/365        32% 0.005909      65.8405
 18155    26      9251   126/365        35% 0.012147      65.5754
 18176    26      9261   136/365        37% 0.018446      65.9467
 18191    26      9271   146/365        40% 0.025585      66.5668
 18203    26      9281   156/365        43% 0.052029      66.1058
 18220    26      9291   166/365        45% 0.019711      65.6250
 18233    26      9301   176/365        48% 0.000123      66.0156
 18240    26      9311   186/365        51% 0.060256      65.6586
 18250    26      9321   196/365        54% 0.076804      65.7844
 18271    26      9331   206/365        56% 0.043894      66.0194
 18289    26      9341   216/365        59% 0.012689      65.8854
 18301    26      9351   226/365        62% 0.025099      66.2611
 18313    26      9361   236/365        65% 0.133373      66.4195
 18324    26      9371   246/365        67% 0.021894      66.5650
 18339    26      9381   256/365        70% 0.017775      66.7480
 18354    26      9391   266/365        73% 0.000343      66.8233
 18365    26      9401   276/365        76% 0.002603      66.9384
 18378    26      9411   286/365        78% 0.032759      66.8706
 18392    26      9421   296/365        81% 0.000111      66.7863
 18405    26      9431   306/365        84% 0.006064      66.6871
 18420    26      9441   316/365        87% 0.026871      66.8117
 18433    26      9451   326/365        89% 0.045491      66.7561
 18452    26      9461   336/365        92% 0.054079      66.6109
 18462    26      9471   346/365        95% 0.008342      66.8172
 18483    26      9481   356/365        98% 0.026682      66.5906

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
 18669    26      9490    26/30     0.7509   0.9306   0.7413       0.8253       1.5870

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
