Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  3671     6      1881    56/365        15% 0.012352      60.6027
  3696     6      1891    66/365        18% 0.092243      60.6061
  3712     6      1901    76/365        21% 0.057982      60.0329
  3726     6      1911    86/365        24% 0.100471      60.2471
  3740     6      1921    96/365        26% 0.039621      61.0677
  3750     6      1931   106/365        29% 0.004666      62.6179
  3765     6      1941   116/365        32% 0.032589      62.7155
  3787     6      1951   126/365        35% 0.000283      62.8968
  3799     6      1961   136/365        37% 0.005519      63.6029
  3814     6      1971   146/365        40% 0.020175      63.9555
  3831     6      1981   156/365        43% 0.078772      63.3413
  3841     6      1991   166/365        45% 0.006701      63.8931
  3854     6      2001   176/365        48% 0.034510      63.5653
  3871     6      2011   186/365        51% 0.033234      63.0376
  3886     6      2021   196/365        54% 0.015305      62.7232
  3903     6      2031   206/365        56% 0.058389      62.7427
  3916     6      2041   216/365        59% 0.018465      62.6157
  3933     6      2051   226/365        62% 0.009136      62.8872
  3943     6      2061   236/365        65% 0.027137      63.0032
  3950     6      2071   246/365        67% 0.020126      63.1860
  3970     6      2081   256/365        70% 0.029414      62.5732
  3990     6      2091   266/365        73% 0.038391      62.5000
  4010     6      2101   276/365        76% 0.027320      62.1603
  4023     6      2111   286/365        78% 0.039811      62.2815
  4036     6      2121   296/365        81% 0.020162      62.2889
  4052     6      2131   306/365        84% 0.058254      62.5204
  4066     6      2141   316/365        87% 0.056052      62.5198
  4084     6      2151   326/365        89% 0.084876      62.4041
  4098     6      2161   336/365        92% 0.023253      62.4256
  4111     6      2171   346/365        95% 0.000179      62.5928
  4126     6      2181   356/365        98% 0.029994      62.6606

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  4307     6      2190     6/30     0.7010   0.9409   0.6798       0.7893       1.6324

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  4316     7      2191     1/365         0% 0.032384      56.2500
  4331     7      2201    11/365         3% 0.039524      65.9091
  4340     7      2211    21/365         6% 0.000603      65.7738
  4359     7      2221    31/365         8% 0.000162      68.5484
  4371     7      2231    41/365        11% 0.021414      65.8537
  4397     7      2241    51/365        14% 0.075035      62.8676
  4412     7      2251    61/365        17% 0.056730      61.7828
  4426     7      2261    71/365        19% 0.029274      62.3239
  4437     7      2271    81/365        22% 0.014512      63.1173
  4450     7      2281    91/365        25% 0.027536      63.1181
  4461     7      2291   101/365        28% 0.011689      63.1807
  4468     7      2301   111/365        30% 0.004863      63.6261
  4492     7      2311   121/365        33% 0.019359      63.9463
  4503     7      2321   131/365        36% 0.036170      64.1221
  4521     7      2331   141/365        39% 0.029092      63.4752
  4533     7      2341   151/365        41% 0.034921      63.5348
  4543     7      2351   161/365        44% 0.032758      63.7422
  4556     7      2361   171/365        47% 0.100419      63.9620
  4575     7      2371   181/365        50% 0.046598      63.8467
  4596     7      2381   191/365        52% 0.003606      63.7435
  4607     7      2391   201/365        55% 0.036482      64.2724
  4622     7      2401   211/365        58% 0.026314      63.9514
  4644     7      2411   221/365        61% 0.012160      63.7161
  4663     7      2421   231/365        63% 0.015001      63.5552
  4677     7      2431   241/365        66% 0.009337      63.8745
  4691     7      2441   251/365        69% 0.005348      63.9193
  4707     7      2451   261/365        72% 0.016589      63.8889
  4722     7      2461   271/365        74% 0.023256      63.9068
  4736     7      2471   281/365        77% 0.030406      63.6343
