Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  3105     5      1601   141/365        39% 0.005782      61.6135
  3122     5      1611   151/365        41% 0.075595      61.4652
  3135     5      1621   161/365        44% 0.022678      61.8789
  3144     5      1631   171/365        47% 0.016224      62.6462
  3161     5      1641   181/365        50% 0.004430      62.5000
  3172     5      1651   191/365        52% 0.033721      62.7945
  3180     5      1661   201/365        55% 0.010371      63.5261
  3196     5      1671   211/365        58% 0.019395      63.2405
  3207     5      1681   221/365        61% 0.012027      63.5181
  3215     5      1691   231/365        63% 0.012754      63.7987
  3224     5      1701   241/365        66% 0.004620      64.0560
  3251     5      1711   251/365        69% 0.023249      63.5956
  3270     5      1721   261/365        72% 0.023162      63.4100
  3283     5      1731   271/365        74% 0.035800      63.3533
  3295     5      1741   281/365        77% 0.000164      63.8568
  3316     5      1751   291/365        80% 0.043518      63.7457
  3328     5      1761   301/365        82% 0.034289      63.9535
  3343     5      1771   311/365        85% 0.001037      63.7460
  3354     5      1781   321/365        88% 0.023971      63.6682
  3371     5      1791   331/365        91% 0.015830      63.5763
  3391     5      1801   341/365        93% 0.088917      63.6230
  3398     5      1811   351/365        96% 0.025172      63.6266
  3423     5      1821   361/365        99% 0.072490      63.4218

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  3595     5      1825     5/30     0.7025   0.9367   0.6815       0.7890       1.6934

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  3610     6      1831     6/365         2% 0.006464      72.9167
  3628     6      1841    16/365         4% 0.059712      66.4062
  3640     6      1851    26/365         7% 0.017400      63.9423
  3653     6      1861    36/365        10% 0.022407      64.9306
  3672     6      1871    46/365        13% 0.000263      62.6359
  3679     6      1881    56/365        15% 0.017120      65.5134
  3704     6      1891    66/365        18% 0.079299      64.6780
  3720     6      1901    76/365        21% 0.068050      63.8980
  3734     6      1911    86/365        24% 0.072882      64.0262
  3749     6      1921    96/365        26% 0.037164      64.1276
  3758     6      1931   106/365        29% 0.001347      65.2123
  3773     6      1941   116/365        32% 0.033951      65.1401
  3795     6      1951   126/365        35% 0.000327      65.0794
  3807     6      1961   136/365        37% 0.002999      65.7629
  3822     6      1971   146/365        40% 0.036487      65.8818
  3839     6      1981   156/365        43% 0.079551      65.4647
  3849     6      1991   166/365        45% 0.000544      65.8509
  3862     6      2001   176/365        48% 0.035013      65.8381
  3879     6      2011   186/365        51% 0.035450      64.7849
  3894     6      2021   196/365        54% 0.005590      64.4770
  3911     6      2031   206/365        56% 0.051708      64.4721
  3924     6      2041   216/365        59% 0.019309      64.4676
  3941     6      2051   226/365        62% 0.011201      64.6294
  3950     6      2061   236/365        65% 0.021632      64.9364
  3958     6      2071   246/365        67% 0.015723      65.1169
  3977     6      2081   256/365        70% 0.024629      64.7217
  3998     6      2091   266/365        73% 0.036992      64.3797
  4018     6      2101   276/365        76% 0.035126      63.8813
  4031     6      2111   286/365        78% 0.045389      64.0516
  4043     6      2121   296/365        81% 0.022435      64.0625
  4060     6      2131   306/365        84% 0.053423      64.5016
  4074     6      2141   316/365        87% 0.043215      64.5372
  4091     6      2151   326/365        89% 0.070798      64.5706
  4105     6      2161   336/365        92% 0.019347      64.4903
  4119     6      2171   346/365        95% 0.003938      64.6388
  4134     6      2181   356/365        98% 0.026941      64.6665

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  4314     6      2190     6/30     0.7164   0.9356   0.6999       0.8008       1.5480

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  4323     7      2191     1/365         0% 0.014973      81.2500
  4338     7      2201    11/365         3% 0.036370      67.0455
  4347     7      2211    21/365         6% 0.001534      67.8571
  4366     7      2221    31/365         8% 0.000095      68.9516
  4378     7      2231    41/365        11% 0.025216      66.6159
  4404     7      2241    51/365        14% 0.058360      65.3186
  4419     7      2251    61/365        17% 0.044788      64.2418
  4433     7      2261    71/365        19% 0.019303      64.7887
  4444     7      2271    81/365        22% 0.006586      66.2037
  4457     7      2281    91/365        25% 0.019160      66.0714
  4468     7      2291   101/365        28% 0.014157      66.2129
  4475     7      2301   111/365        30% 0.002888      66.1599
  4499     7      2311   121/365        33% 0.018961      66.4256
  4510     7      2321   131/365        36% 0.022501      66.8893
  4528     7      2331   141/365        39% 0.030236      66.5337
  4540     7      2341   151/365        41% 0.031162      66.3079
  4550     7      2351   161/365        44% 0.019600      66.3820
  4564     7      2361   171/365        47% 0.067225      66.4474
  4582     7      2371   181/365        50% 0.031404      66.3329
  4603     7      2381   191/365        52% 0.002364      65.7395
  4615     7      2391   201/365        55% 0.026587      66.2002
  4629     7      2401   211/365        58% 0.023418      65.8175
  4651     7      2411   221/365        61% 0.015731      65.6957
  4670     7      2421   231/365        63% 0.007151      65.5303
  4684     7      2431   241/365        66% 0.007634      65.7676
  4698     7      2441   251/365        69% 0.006751      65.7620
  4714     7      2451   261/365        72% 0.006710      65.4693
  4729     7      2461   271/365        74% 0.037472      65.5673
  4744     7      2471   281/365        77% 0.029558      65.4137
