Note: You are using GPU for training
  3906     6      2061   236/365        65% 0.037788      60.1430
  3914     6      2071   246/365        67% 0.014558      60.3913
  3933     6      2081   256/365        70% 0.038804      60.0098
  3953     6      2091   266/365        73% 0.039275      59.8449
  3973     6      2101   276/365        76% 0.032449      59.3297
  3986     6      2111   286/365        78% 0.050728      59.6591
  3998     6      2121   296/365        81% 0.030464      59.6917
  4014     6      2131   306/365        84% 0.070232      60.1716
  4028     6      2141   316/365        87% 0.039369      60.3837
  4045     6      2151   326/365        89% 0.072921      60.3528
  4059     6      2161   336/365        92% 0.016932      60.3609
  4073     6      2171   346/365        95% 0.001241      60.5468
  4087     6      2181   356/365        98% 0.038818      60.6370

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  4266     6      2190     6/30     0.6876   0.9351   0.6630       0.7759       1.8413

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  4267     7      2191     1/365         0% 0.011010      62.5000
  4282     7      2201    11/365         3% 0.051673      60.2273
  4291     7      2211    21/365         6% 0.000218      63.3929
  4310     7      2221    31/365         8% 0.000228      65.3226
  4322     7      2231    41/365        11% 0.031665      62.9573
  4348     7      2241    51/365        14% 0.064269      60.0490
  4362     7      2251    61/365        17% 0.057467      59.0164
  4376     7      2261    71/365        19% 0.019135      59.8592
  4387     7      2271    81/365        22% 0.010608      61.4198
  4400     7      2281    91/365        25% 0.029166      61.5385
  4410     7      2291   101/365        28% 0.008261      61.0767
  4417     7      2301   111/365        30% 0.003505      61.7117
  4441     7      2311   121/365        33% 0.021725      62.0351
  4452     7      2321   131/365        36% 0.030089      62.3569
  4470     7      2331   141/365        39% 0.032203      61.8794
  4481     7      2341   151/365        41% 0.046114      61.8377
  4491     7      2351   161/365        44% 0.032371      61.8401
  4505     7      2361   171/365        47% 0.093960      61.9883
  4523     7      2371   181/365        50% 0.033603      62.0166
  4544     7      2381   191/365        52% 0.009598      61.3220
  4555     7      2391   201/365        55% 0.042717      61.7226
  4570     7      2401   211/365        58% 0.031660      61.4336
  4591     7      2411   221/365        61% 0.008245      61.3122
  4611     7      2421   231/365        63% 0.009825      61.0390
  4624     7      2431   241/365        66% 0.011755      61.2552
  4638     7      2441   251/365        69% 0.004951      61.4044
  4653     7      2451   261/365        72% 0.033012      61.3027
  4668     7      2461   271/365        74% 0.032722      61.4391
  4683     7      2471   281/365        77% 0.031704      61.2100
  4690     7      2481   291/365        80% 0.035524      61.5550
  4699     7      2491   301/365        82% 0.030240      61.8563
  4713     7      2501   311/365        85% 0.034839      61.8971
  4729     7      2511   321/365        88% 0.046259      61.9354
  4751     7      2521   331/365        91% 0.014575      61.6503
  4775     7      2531   341/365        93% 0.061863      61.5469
  4789     7      2541   351/365        96% 0.053337      61.9311
  4801     7      2551   361/365        99% 0.078809      61.6172

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  4969     7      2555     7/30     0.7056   0.9425   0.6789       0.7893       1.7569

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  4989     8      2561     6/365         2% 0.028618      57.2917
  5004     8      2571    16/365         4% 0.007082      64.4531
  5016     8      2581    26/365         7% 0.117083      65.8654
  5026     8      2591    36/365        10% 0.025329      65.1042
  5039     8      2601    46/365        13% 0.017613      64.2663
  5048     8      2611    56/365        15% 0.019830      65.0670
  5062     8      2621    66/365        18% 0.008064      65.2462
  5081     8      2631    76/365        21% 0.034246      64.8849
  5093     8      2641    86/365        24% 0.028583      65.1890
  5122     8      2651    96/365        26% 0.045334      63.7370
  5130     8      2661   106/365        29% 0.006088      64.0330
  5141     8      2671   116/365        32% 0.007514      64.4397
  5152     8      2681   126/365        35% 0.060681      63.0952
  5158     8      2691   136/365        37% 0.005991      63.0974
  5185     8      2701   146/365        40% 0.031848      62.4572
  5199     8      2711   156/365        43% 0.056314      62.6603
  5207     8      2721   166/365        45% 0.039649      62.8012
  5222     8      2731   176/365        48% 0.001047      62.7841
  5243     8      2741   186/365        51% 0.022596      62.5672
  5257     8      2751   196/365        54% 0.016538      62.9145
  5285     8      2761   206/365        56% 0.005719      62.4090
  5296     8      2771   216/365        59% 0.030156      62.4421
  5308     8      2781   226/365        62% 0.132121      62.4170
  5326     8      2791   236/365        65% 0.039306      62.6059
  5335     8      2801   246/365        67% 0.001884      62.8557
  5356     8      2811   256/365        70% 0.067687      62.5977
  5373     8      2821   266/365        73% 0.037836      62.5235
  5384     8      2831   276/365        76% 0.013889      62.4547
  5396     8      2841   286/365        78% 0.049396      62.3689
  5412     8      2851   296/365        81% 0.074645      62.4155
  5427     8      2861   306/365        84% 0.028494      62.5204
  5445     8      2871   316/365        87% 0.035473      62.1638
  5459     8      2881   326/365        89% 0.047058      62.0207
  5477     8      2891   336/365        92% 0.017821      62.0722
  5491     8      2901   346/365        95% 0.015574      61.9942
  5500     8      2911   356/365        98% 0.008346      62.2191

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  5683     8      2920     8/30     0.7020   0.9395   0.6764       0.7866       1.7841

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  5683     9      2921     1/365         0% 0.000136     100.0000
  5693     9      2931    11/365         3% 0.051111      68.7500
  5712     9      2941    21/365         6% 0.061580      63.6905
  5726     9      2951    31/365         8% 0.030281      60.6855
  5734     9      2961    41/365        11% 0.025641      63.7195
  5743     9      2971    51/365        14% 0.057082      65.4412
  5762     9      2981    61/365        17% 0.017038      65.3689
  5780     9      2991    71/365        19% 0.044690      62.2359
  5793     9      3001    81/365        22% 0.056687      62.6543
  5811     9      3011    91/365        25% 0.037512      63.1868
  5834     9      3021   101/365        28% 0.068517      62.9332
  5844     9      3031   111/365        30% 0.003490      63.3446
  5856     9      3041   121/365        33% 0.033841      63.1715
  5875     9      3051   131/365        36% 0.063552      62.2615
  5887     9      3061   141/365        39% 0.028479      62.1011
  5904     9      3071   151/365        41% 0.015833      62.0861
  5916     9      3081   161/365        44% 0.030486      62.4612
  5933     9      3091   171/365        47% 0.040989      63.2675
  5944     9      3101   181/365        50% 0.012409      63.2942
  5953     9      3111   191/365        52% 0.025499      63.5144
  5976     9      3121   201/365        55% 0.034833      63.3085
  5987     9      3131   211/365        58% 0.011267      63.3590
  6005     9      3141   221/365        61% 0.012897      63.1222
  6020     9      3151   231/365        63% 0.021417      63.2035
  6037     9      3161   241/365        66% 0.031647      62.8112
  6052     9      3171   251/365        69% 0.026060      63.0229
  6067     9      3181   261/365        72% 0.037157      62.9310
  6077     9      3191   271/365        74% 0.011401      63.1919
  6089     9      3201   281/365        77% 0.030310      63.1450
  6114     9      3211   291/365        80% 0.019939      63.1873
  6124     9      3221   301/365        82% 0.025634      63.1229
  6147     9      3231   311/365        85% 0.053460      62.8215
  6162     9      3241   321/365        88% 0.034954      62.7142
  6180     9      3251   331/365        91% 0.014597      62.5189
  6193     9      3261   341/365        93% 0.051808      62.5390
  6204     9      3271   351/365        96% 0.002721      62.3238
  6223     9      3281   361/365        99% 0.000477      62.3460

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  6389     9      3285     9/30     0.7020   0.9443   0.6815       0.7916       1.7854

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  6407    10      3291     6/365         2% 0.068498      55.2083
  6420    10      3301    16/365         4% 0.072023      53.1250
  6431    10      3311    26/365         7% 0.000650      59.6154
  6449    10      3321    36/365        10% 0.039410      61.2847
  6468    10      3331    46/365        13% 0.024589      60.5978
  6488    10      3341    56/365        15% 0.003123      59.7098
  6497    10      3351    66/365        18% 0.011365      60.2273
  6512    10      3361    76/365        21% 0.056793      60.8553
  6525    10      3371    86/365        24% 0.070885      61.4099
  6535    10      3381    96/365        26% 0.050118      61.9792
  6547    10      3391   106/365        29% 0.019060      62.2052
  6565    10      3401   116/365        32% 0.000014      62.0690
  6574    10      3411   126/365        35% 0.003006      63.3929
  6595    10      3421   136/365        37% 0.023205      63.2353
  6606    10      3431   146/365        40% 0.032342      63.1849
  6619    10      3441   156/365        43% 0.034497      63.1811
  6636    10      3451   166/365        45% 0.044985      63.2907
  6660    10      3461   176/365        48% 0.038961      62.5000
  6674    10      3471   186/365        51% 0.008832      62.5672
  6687    10      3481   196/365        54% 0.074462      61.9579
  6703    10      3491   206/365        56% 0.035390      61.7718
  6716    10      3501   216/365        59% 0.024175      61.6030
  6730    10      3511   226/365        62% 0.028146      61.8916
  6743    10      3521   236/365        65% 0.002918      62.5530
  6755    10      3531   246/365        67% 0.065595      62.1189
  6770    10      3541   256/365        70% 0.027972      62.1338
  6795    10      3551   266/365        73% 0.018136      61.8421
  6808    10      3561   276/365        76% 0.024134      61.8207
  6831    10      3571   286/365        78% 0.035692      61.3636
  6839    10      3581   296/365        81% 0.014315      61.6554
  6854    10      3591   306/365        84% 0.022147      61.6422
  6866    10      3601   316/365        87% 0.031937      61.4320
  6876    10      3611   326/365        89% 0.001220      61.7331
  6888    10      3621   336/365        92% 0.009927      61.7560
  6921    10      3631   346/365        95% 0.050626      61.5789
  6928    10      3641   356/365        98% 0.047471      61.8863

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  7102    10      3650    10/30     0.7092   0.9386   0.6848       0.7919       1.7808

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  7110    11      3651     1/365         0% 0.000049     100.0000
  7126    11      3661    11/365         3% 0.053723      62.5000
  7141    11      3671    21/365         6% 0.022732      59.5238
  7149    11      3681    31/365         8% 0.020820      64.7177
  7162    11      3691    41/365        11% 0.000039      64.6341
  7183    11      3701    51/365        14% 0.021492      63.6029
  7206    11      3711    61/365        17% 0.110456      65.0615
  7216    11      3721    71/365        19% 0.012666      66.2852
  7230    11      3731    81/365        22% 0.008042      66.5123
  7243    11      3741    91/365        25% 0.020929      66.0714
  7258    11      3751   101/365        28% 0.076990      66.2748
  7271    11      3761   111/365        30% 0.000094      66.9482
  7281    11      3771   121/365        33% 0.046029      66.9421
  7304    11      3781   131/365        36% 0.040168      66.1260
  7316    11      3791   141/365        39% 0.009145      66.0018
  7331    11      3801   151/365        41% 0.031820      65.8526
  7346    11      3811   161/365        44% 0.000717      66.1102
  7356    11      3821   171/365        47% 0.017350      66.2646
  7368    11      3831   181/365        50% 0.003920      65.8149
  7381    11      3841   191/365        52% 0.028623      65.2814
  7408    11      3851   201/365        55% 0.057536      64.3657
  7420    11      3861   211/365        58% 0.036204      64.0107
  7436    11      3871   221/365        61% 0.074841      63.9989
  7448    11      3881   231/365        63% 0.020108      64.2316
  7458    11      3891   241/365        66% 0.010927      64.1598
  7473    11      3901   251/365        69% 0.075335      63.8446
  7490    11      3911   261/365        72% 0.046330      64.1523
  7515    11      3921   271/365        74% 0.091268      64.0913
  7524    11      3931   281/365        77% 0.059177      64.3906
  7538    11      3941   291/365        80% 0.039207      64.3686
  7552    11      3951   301/365        82% 0.014037      64.1819
  7563    11      3961   311/365        85% 0.022937      64.3489
  7575    11      3971   321/365        88% 0.023374      64.5444
  7592    11      3981   331/365        91% 0.006695      64.4637
  7610    11      3991   341/365        93% 0.040907      64.2045
  7630    11      4001   351/365        96% 0.024820      64.0135
  7639    11      4011   361/365        99% 0.049624      64.3525

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  7815    11      4015    11/30     0.7221   0.9361   0.6995       0.8007       1.7354

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  7844    12      4021     6/365         2% 0.015006      51.0417
  7855    12      4031    16/365         4% 0.022030      63.2812
  7869    12      4041    26/365         7% 0.060043      61.7788
  7889    12      4051    36/365        10% 0.020871      59.5486
  7905    12      4061    46/365        13% 0.017392      58.9674
  7916    12      4071    56/365        15% 0.037974      59.1518
  7924    12      4081    66/365        18% 0.017854      62.2159
  7934    12      4091    76/365        21% 0.026328      63.0757
  7949    12      4101    86/365        24% 0.033834      62.4273
  7965    12      4111    96/365        26% 0.050214      62.0443
  7972    12      4121   106/365        29% 0.002421      62.7358
  7993    12      4131   116/365        32% 0.082752      61.6379
  8006    12      4141   126/365        35% 0.015324      62.1528
  8019    12      4151   136/365        37% 0.040343      62.0864
  8033    12      4161   146/365        40% 0.045123      62.3716
  8044    12      4171   156/365        43% 0.029436      62.1394
  8058    12      4181   166/365        45% 0.043391      62.2741
  8085    12      4191   176/365        48% 0.007558      62.4645
  8096    12      4201   186/365        51% 0.036194      62.6008
  8114    12      4211   196/365        54% 0.107669      62.7551
  8127    12      4221   206/365        56% 0.007870      63.2585
  8146    12      4231   216/365        59% 0.051613      62.9630
  8159    12      4241   226/365        62% 0.027019      63.1084
  8171    12      4251   236/365        65% 0.068725      63.4004
  8185    12      4261   246/365        67% 0.012580      63.1860
  8198    12      4271   256/365        70% 0.004556      63.6963
  8210    12      4281   266/365        73% 0.043136      63.8158
  8229    12      4291   276/365        76% 0.010071      63.6549
  8241    12      4301   286/365        78% 0.071987      63.7675
  8251    12      4311   296/365        81% 0.034520      63.9569
  8274    12      4321   306/365        84% 0.032459      63.8480
  8289    12      4331   316/365        87% 0.014425      63.8252
  8306    12      4341   326/365        89% 0.033723      63.7132
  8323    12      4351   336/365        92% 0.026421      63.7703
  8331    12      4361   346/365        95% 0.011374      63.8602
  8352    12      4371   356/365        98% 0.039461      63.6460

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  8529    12      4380    12/30     0.7231   0.9351   0.6995       0.8003       1.7608

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  8532    13      4381     1/365         0% 0.049364      50.0000
  8558    13      4391    11/365         3% 0.035753      64.7727
  8569    13      4401    21/365         6% 0.031143      64.5833
  8592    13      4411    31/365         8% 0.028866      61.2903
  8602    13      4421    41/365        11% 0.016125      62.3476
  8614    13      4431    51/365        14% 0.025900      63.9706
  8629    13      4441    61/365        17% 0.022808      63.0123
  8640    13      4451    71/365        19% 0.025121      64.0845
  8654    13      4461    81/365        22% 0.079079      65.2006
  8663    13      4471    91/365        25% 0.050412      65.9341
  8676    13      4481   101/365        28% 0.027571      65.7178
  8688    13      4491   111/365        30% 0.015360      65.8221
  8696    13      4501   121/365        33% 0.006393      66.6322
  8707    13      4511   131/365        36% 0.030192      66.7462
  8723    13      4521   141/365        39% 0.023264      66.5780
  8744    13      4531   151/365        41% 0.009086      65.6457
  8750    13      4541   161/365        44% 0.054858      65.9161
  8771    13      4551   171/365        47% 0.081594      65.3143
  8781    13      4561   181/365        50% 0.014626      65.6077
  8795    13      4571   191/365        52% 0.011351      65.5759
  8825    13      4581   201/365        55% 0.040623      65.0187
  8836    13      4591   211/365        58% 0.004223      65.1659
  8846    13      4601   221/365        61% 0.049133      65.2998
  8860    13      4611   231/365        63% 0.024995      65.2868
  8870    13      4621   241/365        66% 0.003599      65.6898
  8877    13      4631   251/365        69% 0.028555      65.4880
  8894    13      4641   261/365        72% 0.024334      65.3017
  8910    13      4651   271/365        74% 0.102523      65.0369
  8936    13      4661   281/365        77% 0.009446      64.9021
  8951    13      4671   291/365        80% 0.038827      64.9055
  8968    13      4681   301/365        82% 0.012148      64.7425
  8995    13      4691   311/365        85% 0.034387      64.2484
  9007    13      4701   321/365        88% 0.014924      64.4081
  9014    13      4711   331/365        91% 0.035692      65.0491
  9035    13      4721   341/365        93% 0.011242      64.8172
  9049    13      4731   351/365        96% 0.064854      64.5904
  9058    13      4741   361/365        99% 0.048530      64.4803

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  9234    13      4745    13/30     0.7252   0.9408   0.6990       0.8021       1.7656

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
