Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  3992     6      2061   236/365        65% 0.020164      60.9110
  3999     6      2071   246/365        67% 0.024606      61.1789
  4019     6      2081   256/365        70% 0.036411      60.8398
  4040     6      2091   266/365        73% 0.035092      60.6673
  4060     6      2101   276/365        76% 0.024286      60.2129
  4074     6      2111   286/365        78% 0.041056      60.4021
  4086     6      2121   296/365        81% 0.022050      60.4519
  4103     6      2131   306/365        84% 0.050764      60.8660
  4117     6      2141   316/365        87% 0.038110      60.8979
  4135     6      2151   326/365        89% 0.079224      60.8512
  4149     6      2161   336/365        92% 0.023399      60.8445
  4163     6      2171   346/365        95% 0.000393      61.0357
  4178     6      2181   356/365        98% 0.037944      60.9889

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  4361     6      2190     6/30     0.6799   0.9483   0.6455       0.7681       1.9721

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  4370     7      2191     1/365         0% 0.018910      62.5000
  4385     7      2201    11/365         3% 0.064793      59.6591
  4394     7      2211    21/365         6% 0.000188      62.7976
  4414     7      2221    31/365         8% 0.000059      64.3145
  4426     7      2231    41/365        11% 0.038308      61.1280
  4452     7      2241    51/365        14% 0.066981      59.0686
  4468     7      2251    61/365        17% 0.056630      58.5041
  4481     7      2261    71/365        19% 0.027019      59.0669
  4493     7      2271    81/365        22% 0.010013      60.4938
  4506     7      2281    91/365        25% 0.021624      60.7830
  4517     7      2291   101/365        28% 0.013095      60.3960
  4524     7      2301   111/365        30% 0.004712      60.4730
  4549     7      2311   121/365        33% 0.016813      60.6405
  4560     7      2321   131/365        36% 0.034906      61.2118
  4578     7      2331   141/365        39% 0.040932      60.6383
  4590     7      2341   151/365        41% 0.037305      60.4305
  4600     7      2351   161/365        44% 0.032858      60.4814
  4614     7      2361   171/365        47% 0.083519      60.6725
  4632     7      2371   181/365        50% 0.034563      60.3591
  4654     7      2381   191/365        52% 0.011627      59.8822
  4666     7      2391   201/365        55% 0.042388      60.3856
  4680     7      2401   211/365        58% 0.032515      60.1600
  4703     7      2411   221/365        61% 0.015531      60.0679
  4722     7      2421   231/365        63% 0.014798      59.6320
  4736     7      2431   241/365        66% 0.009751      59.9585
  4751     7      2441   251/365        69% 0.006033      60.1345
  4766     7      2451   261/365        72% 0.020080      59.7941
  4782     7      2461   271/365        74% 0.037789      59.7786
  4797     7      2471   281/365        77% 0.030478      59.4973
  4804     7      2481   291/365        80% 0.042709      59.7509
  4814     7      2491   301/365        82% 0.024496      59.9875
  4828     7      2501   311/365        85% 0.029770      59.9678
  4844     7      2511   321/365        88% 0.051929      60.1441
  4867     7      2521   331/365        91% 0.020538      59.9509
  4892     7      2531   341/365        93% 0.072677      59.7832
  4906     7      2541   351/365        96% 0.045397      60.0571
  4919     7      2551   361/365        99% 0.084493      59.8820

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  5091     7      2555     7/30     0.6861   0.9244   0.6656       0.7739       1.8378

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  5110     8      2561     6/365         2% 0.029129      46.8750
  5125     8      2571    16/365         4% 0.015475      57.0312
  5138     8      2581    26/365         7% 0.096873      59.3750
  5148     8      2591    36/365        10% 0.034240      58.8542
  5161     8      2601    46/365        13% 0.019798      59.3750
  5170     8      2611    56/365        15% 0.027639      60.7143
  5185     8      2621    66/365        18% 0.008637      61.3636
  5205     8      2631    76/365        21% 0.029849      60.7730
  5217     8      2641    86/365        24% 0.019401      61.1919
  5246     8      2651    96/365        26% 0.031865      59.3099
  5254     8      2661   106/365        29% 0.007744      59.8467
  5266     8      2671   116/365        32% 0.012368      60.2909
  5277     8      2681   126/365        35% 0.050532      59.4246
  5284     8      2691   136/365        37% 0.011100      59.6507
  5311     8      2701   146/365        40% 0.029469      59.3322
  5325     8      2711   156/365        43% 0.042870      59.6154
  5334     8      2721   166/365        45% 0.043853      60.3916
  5348     8      2731   176/365        48% 0.001616      60.8310
  5370     8      2741   186/365        51% 0.030069      60.4839
  5384     8      2751   196/365        54% 0.025962      60.9694
  5413     8      2761   206/365        56% 0.008076      60.3155
  5424     8      2771   216/365        59% 0.025220      60.6771
  5437     8      2781   226/365        62% 0.120675      60.6471
  5455     8      2791   236/365        65% 0.043298      60.7521
  5465     8      2801   246/365        67% 0.008052      61.2043
  5487     8      2811   256/365        70% 0.065524      61.1572
  5504     8      2821   266/365        73% 0.032513      61.2312
  5515     8      2831   276/365        76% 0.019123      61.0960
  5527     8      2841   286/365        78% 0.053794      61.0140
  5544     8      2851   296/365        81% 0.069018      61.2965
  5559     8      2861   306/365        84% 0.038738      61.2541
  5578     8      2871   316/365        87% 0.031305      60.9375
  5592     8      2881   326/365        89% 0.037999      60.9279
  5611     8      2891   336/365        92% 0.026808      60.8073
  5625     8      2901   346/365        95% 0.013853      60.7659
  5635     8      2911   356/365        98% 0.017081      61.0428

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  5822     8      2920     8/30     0.6855   0.9395   0.6563       0.7728       1.8355

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  5823     9      2921     1/365         0% 0.000090     100.0000
  5833     9      2931    11/365         3% 0.050660      67.6136
  5853     9      2941    21/365         6% 0.057910      63.6905
  5867     9      2951    31/365         8% 0.028929      61.6935
  5875     9      2961    41/365        11% 0.041139      63.1098
  5884     9      2971    51/365        14% 0.062070      64.3382
  5904     9      2981    61/365        17% 0.020334      63.7295
  5923     9      2991    71/365        19% 0.040610      60.4754
  5935     9      3001    81/365        22% 0.054764      60.6481
  5955     9      3011    91/365        25% 0.037739      61.0577
  5978     9      3021   101/365        28% 0.069389      61.0149
  5988     9      3031   111/365        30% 0.016665      61.5428
  6000     9      3041   121/365        33% 0.045506      61.4153
  6020     9      3051   131/365        36% 0.077533      60.7824
  6032     9      3061   141/365        39% 0.035799      60.6826
  6049     9      3071   151/365        41% 0.013826      60.5546
  6062     9      3081   161/365        44% 0.029041      61.1025
  6079     9      3091   171/365        47% 0.032755      61.8787
  6090     9      3101   181/365        50% 0.026135      61.8439
  6100     9      3111   191/365        52% 0.025097      62.0092
  6124     9      3121   201/365        55% 0.017342      61.6604
  6134     9      3131   211/365        58% 0.010941      61.7299
  6153     9      3141   221/365        61% 0.017361      61.7081
  6169     9      3151   231/365        63% 0.022246      61.6613
  6186     9      3161   241/365        66% 0.036538      61.0996
  6201     9      3171   251/365        69% 0.019626      61.3297
  6217     9      3181   261/365        72% 0.031611      61.1590
  6227     9      3191   271/365        74% 0.009857      61.5544
  6240     9      3201   281/365        77% 0.039370      61.5214
  6266     9      3211   291/365        80% 0.018624      61.3617
  6275     9      3221   301/365        82% 0.038615      61.0465
  6299     9      3231   311/365        85% 0.050551      60.6913
  6315     9      3241   321/365        88% 0.038386      60.3972
  6332     9      3251   331/365        91% 0.019867      60.1586
  6346     9      3261   341/365        93% 0.046325      60.2976
  6357     9      3271   351/365        96% 0.000622      60.2713
  6377     9      3281   361/365        99% 0.000879      60.2464

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  6547     9      3285     9/30     0.6969   0.9266   0.6815       0.7853       1.7965

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  6565    10      3291     6/365         2% 0.070534      51.0417
  6577    10      3301    16/365         4% 0.060960      53.1250
  6589    10      3311    26/365         7% 0.000311      60.8173
  6607    10      3321    36/365        10% 0.034593      62.3264
  6627    10      3331    46/365        13% 0.015845      61.1413
  6648    10      3341    56/365        15% 0.005474      60.3795
  6657    10      3351    66/365        18% 0.015647      60.6061
  6672    10      3361    76/365        21% 0.038204      61.4309
  6686    10      3371    86/365        24% 0.067216      61.5552
  6696    10      3381    96/365        26% 0.057365      61.5885
  6708    10      3391   106/365        29% 0.018795      61.8514
  6727    10      3401   116/365        32% 0.001100      61.9612
  6736    10      3411   126/365        35% 0.005340      63.4921
  6758    10      3421   136/365        37% 0.021714      63.4191
  6769    10      3431   146/365        40% 0.046167      63.4846
  6782    10      3441   156/365        43% 0.039516      63.2212
  6799    10      3451   166/365        45% 0.035169      63.0648
  6824    10      3461   176/365        48% 0.039114      62.2514
  6839    10      3471   186/365        51% 0.007356      62.0296
  6852    10      3481   196/365        54% 0.068853      61.5115
  6868    10      3491   206/365        56% 0.041077      61.3774
  6882    10      3501   216/365        59% 0.029184      61.2269
  6896    10      3511   226/365        62% 0.030602      61.3108
  6909    10      3521   236/365        65% 0.004368      61.9703
  6921    10      3531   246/365        67% 0.052278      61.5346
  6937    10      3541   256/365        70% 0.027609      61.5234
  6963    10      3551   266/365        73% 0.039106      60.8788
  6977    10      3561   276/365        76% 0.015288      60.7563
  7000    10      3571   286/365        78% 0.040973      60.3584
  7008    10      3581   296/365        81% 0.018981      60.6841
  7024    10      3591   306/365        84% 0.023644      60.8252
  7036    10      3601   316/365        87% 0.026863      60.8188
  7046    10      3611   326/365        89% 0.001890      61.0429
  7059    10      3621   336/365        92% 0.002578      61.0119
  7092    10      3631   346/365        95% 0.058529      60.8003
  7100    10      3641   356/365        98% 0.044005      61.0945

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  7278    10      3650    10/30     0.6922   0.9368   0.6760       0.7853       1.8035

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  7279    11      3651     1/365         0% 0.000036     100.0000
  7295    11      3661    11/365         3% 0.044211      63.6364
  7310    11      3671    21/365         6% 0.031932      59.8214
  7318    11      3681    31/365         8% 0.024822      63.3065
  7332    11      3691    41/365        11% 0.000182      63.4146
  7353    11      3701    51/365        14% 0.015615      63.4804
  7377    11      3711    61/365        17% 0.104457      63.9344
  7388    11      3721    71/365        19% 0.023822      65.0528
  7402    11      3731    81/365        22% 0.008835      64.5833
  7416    11      3741    91/365        25% 0.025033      64.2857
  7431    11      3751   101/365        28% 0.095294      64.6040
  7444    11      3761   111/365        30% 0.000204      65.3153
  7454    11      3771   121/365        33% 0.051688      65.2893
  7478    11      3781   131/365        36% 0.041128      64.4561
  7491    11      3791   141/365        39% 0.012649      64.4504
  7506    11      3801   151/365        41% 0.032161      64.4454
  7521    11      3811   161/365        44% 0.000348      64.7904
  7531    11      3821   171/365        47% 0.011716      64.8757
  7543    11      3831   181/365        50% 0.006271      64.5718
  7557    11      3841   191/365        52% 0.028288      64.1361
  7585    11      3851   201/365        55% 0.051343      63.1530
  7597    11      3861   211/365        58% 0.031054      62.7666
  7613    11      3871   221/365        61% 0.066988      62.4717
  7625    11      3881   231/365        63% 0.035033      62.5000
  7635    11      3891   241/365        66% 0.015021      62.3963
  7651    11      3901   251/365        69% 0.067929      62.1016
  7669    11      3911   261/365        72% 0.055922      62.2126
  7694    11      3921   271/365        74% 0.082825      62.1079
  7704    11      3931   281/365        77% 0.039488      62.2998
  7718    11      3941   291/365        80% 0.025819      62.3067
  7733    11      3951   301/365        82% 0.013670      62.3754
  7744    11      3961   311/365        85% 0.018124      62.3794
  7755    11      3971   321/365        88% 0.030470      62.5779
  7773    11      3981   331/365        91% 0.011969      62.5378
  7792    11      3991   341/365        93% 0.065472      62.2984
  7812    11      4001   351/365        96% 0.016946      62.0726
  7822    11      4011   361/365        99% 0.035531      62.4654

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  8003    11      4015    11/30     0.6861   0.9443   0.6601       0.7770       1.8031

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  8025    12      4021     6/365         2% 0.013710      47.9167
  8036    12      4031    16/365         4% 0.016705      62.5000
  8051    12      4041    26/365         7% 0.057520      60.5769
  8071    12      4051    36/365        10% 0.024474      57.8125
  8088    12      4061    46/365        13% 0.027204      57.3370
  8099    12      4071    56/365        15% 0.039309      57.0312
  8107    12      4081    66/365        18% 0.032411      60.0379
  8118    12      4091    76/365        21% 0.019285      61.6776
  8133    12      4101    86/365        24% 0.030195      60.6831
  8149    12      4111    96/365        26% 0.063028      60.3516
  8157    12      4121   106/365        29% 0.003736      61.0849
  8178    12      4131   116/365        32% 0.084905      60.3987
  8192    12      4141   126/365        35% 0.015285      60.7143
  8204    12      4151   136/365        37% 0.035872      60.7077
  8219    12      4161   146/365        40% 0.039030      61.4726
  8231    12      4171   156/365        43% 0.027566      61.3381
  8244    12      4181   166/365        45% 0.022874      61.5211
  8273    12      4191   176/365        48% 0.012511      61.7188
  8284    12      4201   186/365        51% 0.039530      61.7608
  8302    12      4211   196/365        54% 0.092571      61.8622
